Subfolder Path,Tstamps,Cfbfs
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_210055/", "60536.87555828435143,60536.87903050654859", "cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_210055/", "60536.87552924796910,60536.87900147016626,60536.88247369235614", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_210055/", "60536.87555828434415,60536.87903050654131", "cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_211108/", "60536.88264315922424,60536.88611538142140", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_211108/", "60536.88264315923152,60536.88611538142868", "cfbf00000,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_211108/", "60536.88264315921697,60536.88611538141413", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213045/", "60536.89626121790207", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213045/", "60536.89626121790934", "cfbf00000,cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213045/", "60536.89626121789479", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213500/", "60536.89922292789561", "cfbf00000,cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213500/", "60536.89919389151328", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_213500/", "60536.89922292788833", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_220059/", "60536.91725451517414,60536.92072673737130", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_220059/", "60536.91728355154919,60536.92075577374635", "cfbf00006,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_220059/", "60536.91725451518869,60536.92072673738585", "cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_220059/", "60536.91728355155647,60536.92075577375363", "cfbf00000"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_220059/", "60536.91725451518141,60536.92072673737857", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_221929/", "60536.93011762817332", "cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_221929/", "60536.93011762818060", "cfbf00000,cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_221929/", "60536.93008859179827", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_224418/", "60536.94733619703038,60536.95080841922754", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_224418/", "60536.94733619703766,60536.95080841923482", "cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0003/20240814_224418/", "60536.94733619704493,60536.95080841924209", "cfbf00000,cfbf00001,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_154859/", "60536.65893242770107,60536.66240464989824", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_155817/", "60536.66540753875597", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_155817/", "60536.66537850238092", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_160843/", "60536.67263759549678,60536.67610981769394", "cfbf00000,cfbf00001,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_160843/", "60536.67260855912173,60536.67608078131889", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_162411/", "60536.68338105329894,60536.68685327549611", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_162411/", "60536.68335201692389,60536.68682423912105", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_164701/", "60536.69923491265217,60536.70270713484933", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_164701/", "60536.69920587627712,60536.70267809847428,60536.70615032066416", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_171037/", "60536.71561142671271,60536.71908364890987", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_173415/", "60536.73204601351608", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_173415/", "60536.73201697714831", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_180211/", "60536.75141327394522,60536.75488549614238", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_180211/", "60536.75144231031300,60536.75491453251016", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240806-0005/20240814_181540/", "60536.76079202224355,60536.76426424444071", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_054343/", "60630.23864147370477", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_054343/", "60630.23861243732972", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_054757/", "60630.24154511094821,60630.24501733314537", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_054757/", "60630.24157414732326,60630.24504636952042", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_055710/", "60630.24796214926027,60630.25143437145744", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00008,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_060625/", "60630.25437918757234,60630.25785140976950", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_061539/", "60630.26079622588441", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_061954/", "60630.26375793587067,60630.26723015806783", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_062910/", "60630.27020401055051", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_062910/", "60630.27017497418274", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_063329/", "60630.27316572054406,60630.27663794274122", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_063329/", "60630.27319475691183,60630.27666697910900", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_064143/", "60630.27888588591304", "cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_064143/", "60630.27891492228082", "cfbf00000,cfbf00001,cfbf00002,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_064556/", "60630.28181855953153,60630.28529078172869", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_064556/", "60630.28184759589931,60630.28531981809647", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_065309/", "60630.28684185196471,60630.29031407416187", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_065309/", "60630.28684185195743,60630.29031407415459", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070122/", "60630.29253298096592", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070122/", "60630.29256201732642", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070539/", "60630.29552372731268", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070539/", "60630.29552372732724", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070958/", "60630.29851447367400,60630.30198669587116", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_070958/", "60630.29851447368856,60630.30198669588572", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_072013/", "60630.30562838493643,60630.30910060713359", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_072013/", "60630.30562838492187,60630.30910060711903", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_072727/", "60630.31065167735505", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_072727/", "60630.31065167736961", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_073156/", "60630.31375856922386,60630.31723079142103", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240909-0013/20241116_073156/", "60630.31378760557709,60630.31725982777425", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_165046/", "60580.70186647705850", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_165046/", "60580.70183744068345", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_165500/", "60580.70479915067699,60580.70827137287415", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_165500/", "60580.70477011430194,60580.70824233649910", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_170412/", "60580.71118715261400,60580.71465937481116", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_170412/", "60580.71115811623895,60580.71463033843611", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_171328/", "60580.71763322729385,60580.72110544949101", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00008,cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_171328/", "60580.71760419091879,60580.72107641311595", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_172240/", "60580.72402122923086,60580.72749345142802", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_172240/", "60580.72399219285580,60580.72746441505296", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_173056/", "60580.72974139459984", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_173511/", "60580.73270310458611,60580.73617532678327", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_173511/", "60580.73270310459338,60580.73617532679054", "cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_174426/", "60580.73912014290545", "cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_174426/", "60580.73912014289817", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_174838/", "60580.74202378014888,60580.74549600234604", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_174838/", "60580.74205281652394,60580.74552503872110", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_174838/", "60580.74205281651666,60580.74552503871382", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_175555/", "60580.74710514533217,60580.75057736752933", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_175555/", "60580.74710514532489,60580.75057736752206", "cfbf00000,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_180408/", "60580.75279627432610", "cfbf00000,cfbf00001,cfbf00002,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_180408/", "60580.75279627433338", "cfbf00009,cfbf00010"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_180820/", "60580.75569991156954,60580.75917213376670,60580.76264435595658", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_180820/", "60580.75572894794459,60580.75920117014175", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_180820/", "60580.75572894795187,60580.75920117014903", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_181834/", "60580.76281382281741,60580.76628604501457", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_181834/", "60580.76284285919974,60580.76631508139690", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_181834/", "60580.76284285919246,60580.76631508138962", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_182547/", "60580.76783711525059,60580.77130933744775", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00006,cfbf00007,cfbf00008,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_182547/", "60580.76783711525786,60580.77130933745502", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_183400/", "60580.77355728061957", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_183400/", "60580.77352824425179", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_183400/", "60580.77355728062685", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_183813/", "60580.77646091786301", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_183813/", "60580.77646091787028", "cfbf00009,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_184226/", "60580.77939359148149", "cfbf00001,cfbf00002,cfbf00003,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_184226/", "60580.77939359148877", "cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_184640/", "60580.78235530147504", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_184640/", "60580.78235530146776", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_184640/", "60580.78232626510726", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_185058/", "60580.78531701145403,60580.78878923365119", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_185058/", "60580.78531701146130,60580.78878923365846", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_185058/", "60580.78531701146858,60580.78878923366574", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190112/", "60580.79243092271645,60580.79590314491361", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190112/", "60580.79243092270917,60580.79590314490633", "cfbf00009,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190112/", "60580.79243092270190,60580.79590314489906", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190826/", "60580.79745421514963,60580.80092643734679", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190826/", "60580.79745421514235,60580.80092643733951", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_190826/", "60580.79745421513508,60580.80092643733224", "cfbf00000,cfbf00001,cfbf00003,cfbf00004,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_191640/", "60580.80317438051134,60580.80664660270850", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_191640/", "60580.80317438051861,60580.80664660271577", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_191640/", "60580.80317438050406,60580.80664660270122", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_192656/", "60580.81031732813426", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_192656/", "60580.81031732812698", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_192656/", "60580.81028829176648", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_193112/", "60580.81327903811325,60580.81675126031041", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_193112/", "60580.81327903812053,60580.81675126031769", "cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_193112/", "60580.81325000175275,60580.81672222394991", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_194124/", "60580.82036391299334,60580.82383613519050", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_194124/", "60580.82036391300062,60580.82383613519778", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_194124/", "60580.82033487663284,60580.82380709883000", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_195148/", "60580.82756493335910,60580.83103715555626", "cfbf00006,cfbf00007,cfbf00008"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_195148/", "60580.82756493336638,60580.83103715556354", "cfbf00009,cfbf00010,cfbf00011"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_195148/", "60580.82759396973415,60580.83106619193131", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0015/20240927_195148/", "60580.82756493337365,60580.83103715557081", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0017/20240930_131852/", "60583.55466703381535,60583.55813925601251", "cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006,cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0017/20240930_132809/", "60583.56111310849519", "cfbf00007,cfbf00008,cfbf00009,cfbf00010,cfbf00011,cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0017/20240930_132809/", "60583.56114214487025", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0017/20240930_133223/", "60583.56404578211368,60583.56751800431084", "cfbf00012"
"/beegfs/DATA/TRAPUM/SCI-20230907-DP-01//20240927-0017/20240930_133223/", "60583.56407481848873,60583.56754704068589", "cfbf00000,cfbf00001,cfbf00002,cfbf00003,cfbf00004,cfbf00005,cfbf00006"
